scenario_id,fund_size,un_scale_mode,exclude_hi,iplc_share,tsac_beta,sosac_gamma,floor_pct,ceiling_pct,n_eligible,n_sids_eligible,floor_binding_count,ceiling_binding_count,sum_final_share,sum_total_allocation,negative_count,top10_share,top20_share,mean_alloc,median_alloc,p90_p10_ratio,hhi,gini,gini_coefficient,pct_below_equality,median_pct_of_equality,spearman_vs_iusaf,spearman_vs_equality,top20_turnover_vs_iusaf,spearman_vs_pure_iusaf,top20_turnover_vs_pure_iusaf,mean_abs_share_delta_vs_pure_iusaf,max_abs_share_delta_vs_pure_iusaf,overlay_strength_label,departure_from_pure_iusaf_flag,max_tsac_iusaf_ratio,n_parties_tsac_dominant,china_tsac_iusaf_ratio,brazil_tsac_iusaf_ratio,tsac_balance_exceeded,sosac_balance_exceeded,band1_per_party_pct_change_vs_iusaf,local_min_spearman_vs_baseline,local_max_top20_turnover_vs_baseline,local_mean_mean_abs_share_delta,local_max_abs_share_delta,local_stability_label,local_blended_instability_flag,ldc_total,sids_total,stewardship_warning_level,outcome_warning_flag,dominance_flag,expected_total_allocation,structural_break_flag,region_Africa,region_Americas,region_Asia,region_Europe,region_Oceania,income_High income,income_Low income,income_Lower middle income,income_Upper middle income
tsac_beta_sweep_0.0,1000000000.0,band_inversion,True,50.0,0.0,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.09038625483638273,0.1807725096727654,7.042253521126761,7.166808752486502,1.725823281439125,0.00728109521751374,0.10105246338018925,0.10105246338018925,36.61971830985916,101.76868428530834,0.9771208646957501,0.0,0.8,0.9771208646957501,0.8,0.00029381746574931247,0.0006072529346186637,strong overlay,True,0.0,0,0.0,0.0,False,False,3.4034739454094174,,,,,not_evaluated,False,335.0578179989944,325.49303779482807,none,False,False,1000.0,True,386.9370669114915,200.84989179618339,234.9533302730234,52.92412617220802,124.33558484709381,95.50812075108752,194.82436006732684,357.54541281395507,352.1221063676307
tsac_beta_sweep_0.01,1000000000.0,band_inversion,True,50.0,0.01,0.03,0.0,,142,39,0,0,1.0,1000.0000000000001,0,0.089548623694381,0.1790829128314469,7.042253521126761,7.113370925941982,1.6769118981430742,0.007248990972550786,0.09584601745089483,0.09584601745089483,36.61971830985916,101.00986714837616,0.9520702113260182,0.0,0.8,0.9520702113260182,0.8,0.0002901865445147564,0.0011092954818243141,strong overlay,True,0.5499493229869481,0,0.5499493229869481,0.2611248752455903,False,False,2.4588022588774106,,,,,not_evaluated,False,334.2618982864032,322.5968104613308,none,False,False,1000.0,True,386.78801355382143,201.3353705082329,236.1371653742522,52.50849260967468,123.23095795401885,94.64801199887894,194.708904842382,356.43517516555386,354.20790799318524
tsac_beta_sweep_0.02,1000000000.0,band_inversion,True,50.0,0.02,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.08871099255237933,0.1773933159901285,7.042253521126761,7.059933099397462,1.6226301552144888,0.0072238887523688395,0.09087714975955863,0.09087714975955863,44.36619718309859,100.25105001144397,0.9477362462725994,0.0,0.8,0.9477362462725994,0.8,0.00031284123928495834,0.002286792157169515,strong overlay,True,1.111476526457832,1,1.111476526457832,0.5277471162858246,True,False,1.5141305723454246,,,,,not_evaluated,False,333.465978573812,319.7005831278335,none,False,False,1000.0,True,386.63896019615134,201.82084922028244,237.321000475481,52.09285904714135,122.12633106094388,93.78790324667037,194.5934496174372,355.32493751715265,356.29370961873985
tsac_beta_sweep_0.03,1000000000.0,band_inversion,True,50.0,0.03,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.08787336141037763,0.17570371914881006,7.042253521126761,7.0142196336375715,1.5404492392779554,0.007205788556967898,0.08660907245920746,0.08660907245920724,54.22535211267606,99.60191879765352,0.9290224977280761,0.0,0.8,0.9290224977280761,0.8,0.00034457996810132894,0.003464288832514716,strong overlay,True,1.684951117236607,1,1.684951117236607,0.8000421709652127,True,False,0.5694588858134181,,,,,not_evaluated,False,332.67005886122087,316.8043557943362,none,False,False,1000.0,True,386.48990683848126,202.30632793233198,238.50483557670978,51.677225484608016,121.02170416786895,92.92779449446179,194.47799439249235,354.21469986875144,358.3795112442944
tsac_beta_sweep_0.04,1000000000.0,band_inversion,True,50.0,0.04,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.08703573026837594,0.17401412230749158,7.042253521126761,6.967263519965954,1.5012391490451684,0.007194690386347968,0.08390837146685004,0.08390837146685026,54.929577464788736,98.93514198351654,0.8977184596428947,0.0,0.8,0.8977184596428947,0.8,0.0003820133930813359,0.004641785507859916,dominant overlay,True,2.27075849491385,2,2.27075849491385,1.0781930332721146,True,False,-0.37521280071860935,,,,,not_evaluated,False,331.87413914862964,313.90812846083895,none,False,False,1000.0,True,386.34085348081123,202.79180664438152,239.68867067793857,51.261591922074686,119.917077274794,92.06768574225323,194.36253916754754,353.1044622203503,360.46531286984896
tsac_beta_sweep_0.05,1000000000.0,band_inversion,True,50.0,0.05,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.08684949040465183,0.17297631945442213,7.042253521126761,6.920221750522643,1.493482908793133,0.007190594240509041,0.08289088231791686,0.08289088231791686,54.22535211267606,98.26714885742153,0.8519752083782173,0.0,0.9,0.8519752083782173,0.9,0.0004215929633897808,0.005819282183205118,dominant overlay,True,2.869300815584077,2,2.869300815584077,1.3623906534552537,True,False,-1.319884487250595,,,,,not_evaluated,False,331.0782194360384,311.0119011273417,none,False,False,1000.0,True,386.19180012314115,203.27728535643107,240.87250577916737,50.84595835954135,118.81245038171905,91.20757699004466,194.2470839426027,351.9942245719491,362.55111449540357
tsac_beta_sweep_0.06,1000000000.0,band_inversion,True,50.0,0.06,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.08786522220332647,0.17314072145200146,7.042253521126761,6.906262285618203,1.4861266582576638,0.007193500119451123,0.08319655132840631,0.08319655132840587,54.929577464788736,98.06892445577849,0.8083406105016432,0.0,0.9,0.8083406105016432,0.9,0.000461376843110034,0.006996778858550318,dominant overlay,True,3.48099791253277,2,3.48099791253277,1.6528343751808787,True,False,-2.264556173782581,,,,,not_evaluated,False,330.28229972344724,308.11567379384445,none,False,False,1000.0,True,386.0427467654711,203.7627640684806,242.0563408803962,50.43032479700802,117.70782348864411,90.3474682378361,194.1316287176579,350.8839869235479,364.6369161209581
tsac_beta_sweep_0.07,1000000000.0,band_inversion,True,50.0,0.07,0.03,0.0,,142,39,0,0,1.0,1000.0000000000001,0,0.0896361743676791,0.17406131377098996,7.042253521126761,6.862837874473486,1.4809619578152415,0.007203408023174212,0.08414994827257938,0.08414994827257938,52.816901408450704,97.45229781752352,0.7864088543857138,0.0,0.9,0.7864088543857138,0.9,0.0005257949422525462,0.008174275533895521,dominant overlay,True,4.106288278302546,2,4.106288278302546,1.949732401833741,True,False,-3.2092278603145874,,,,,not_evaluated,False,329.48638001085607,305.2194464603471,none,False,False,1000.0,True,385.8936934078011,204.24824278053015,243.24017598162501,50.01469123447468,116.60319659556919,89.48735948562754,194.01617349271308,349.7737492751467,366.7227177465128
tsac_beta_sweep_0.08,1000000000.0,band_inversion,True,50.0,0.08,0.03,0.0,,142,39,0,0,1.0,1000.0,0,0.09159997339285463,0.17517610222097213,7.042253521126761,6.830790491522388,1.4774106349480676,0.007220317951678308,0.0856295324071612,0.0856295324071612,52.816901408450704,96.99722497961791,0.7429129257820526,0.0,1.0,0.7429129257820526,1.0,0.0005971768684257566,0.009351772209240721,dominant overlay,True,4.745630112966023,2,4.745630112966023,2.253302294254082,True,False,-4.153899546846573,,,,,not_evaluated,False,328.6904602982648,302.3232191268498,none,False,False,1000.0,True,385.744640050131,204.7337214925797,244.4240110828538,49.59905767194135,115.49856970249422,88.62725073341896,193.90071826776827,348.66351162674556,368.80851937206734
tsac_beta_sweep_0.09,1000000000.0,band_inversion,True,50.0,0.09,0.03,0.0,,142,39,0,0,1.0,1000.0000000000001,0,0.09370587297382943,0.17643498176461217,7.042253521126761,6.855714120520744,1.4674903896378508,0.0072442299049634085,0.08766275571258131,0.08766275571258086,52.112676056338024,97.35114051139458,0.7127182418801739,0.0,1.1,0.7127182418801739,1.1,0.0006734633630186657,0.010529268884585921,dominant overlay,True,5.399502443871853,2,5.399502443871853,2.56377150241125,True,False,-5.098571233378601,,,,,not_evaluated,False,327.89454058567367,299.4269917933526,none,False,False,1000.0,True,385.595586692461,205.21920020462923,245.6078461840826,49.18342410940802,114.39394280941929,87.7671419812104,193.78526304282346,347.55327397834435,370.8943209976219
tsac_beta_sweep_0.1,1000000000.0,band_inversion,True,50.0,0.1,0.03,0.0,,142,39,0,0,1.0,1000.0000000000003,0,0.09629328832808322,0.1782141687465187,7.042253521126763,6.8442675938428135,1.4616027566497514,0.007275143883029517,0.09018732955614328,0.09018732955614306,51.40845070422535,97.18859983256796,0.6662046057659807,0.0,1.0,0.6662046057659807,1.0,0.0007508217030446799,0.011706765559931123,dominant overlay,True,6.0684063226145994,3,6.0684063226145994,2.8813779337444436,True,False,-6.0432429199106075,,,,,not_evaluated,False,327.0986208730824,296.5307644598552,none,False,False,1000.0,True,385.4465333347909,205.70467891667877,246.7916812853114,48.76779054687469,113.28931591634434,86.90703322900183,193.66980781787862,346.44303632994314,372.9801226231765
tsac_beta_sweep_0.11,1000000000.0,band_inversion,True,50.0,0.11,0.03,0.0,,142,39,0,0,0.9999999999999998,999.9999999999995,0,0.09965234408953744,0.18084764384826116,7.042253521126757,6.899030374364896,1.4601013868376662,0.0073130598858766275,0.09323728556330568,0.09323728556330546,51.40845070422535,97.96623131598153,0.6195500992793048,0.0,1.2,0.6195500992793048,1.2,0.0008302105094181358,0.012884262235276316,dominant overlay,True,6.752866105514153,3,6.752866105514153,3.2063705611551554,True,False,-6.987914606442645,,,,,not_evaluated,False,326.3027011604911,293.6345371263579,none,False,False,1000.0,True,385.29747997712064,206.19015762872823,247.97551638654008,48.352156984341335,112.18468902326934,86.04692447679321,193.55435259293372,345.3327986815418,375.0659242487309
tsac_beta_sweep_0.12,1000000000.0,band_inversion,True,50.0,0.12,0.03,0.0,,142,39,0,0,0.9999999999999998,1000.0,0,0.10327832449631268,0.1842722334553556,7.042253521126761,6.924804429168434,1.4595715916965433,0.007357977913504753,0.09677971664778728,0.0967797166477875,50.70422535211267,98.33222289419177,0.5752353616355868,0.0,1.3,0.5752353616355868,1.3,0.0009107503486279067,0.014061758910621518,dominant overlay,True,7.453430824481931,3,7.453430824481931,3.539010073916705,True,False,-7.932586292974642,,,,,not_evaluated,False,325.5067814478999,290.73830979286066,none,False,False,1000.0,True,385.1484266194507,206.6756363407778,249.15935148776893,47.936523421808005,111.08006213019442,85.18681572458466,193.43889736798894,344.22256103314066,377.15172587428555
tsac_beta_sweep_0.13,1000000000.0,band_inversion,True,50.0,0.13,0.03,0.0,,142,39,0,0,1.0,1000.0000000000002,0,0.10721499347007425,0.18835805951943016,7.042253521126762,6.912639658518395,1.4901176532239093,0.007409897965913886,0.1007712989809566,0.10077129898095682,56.33802816901409,98.15948315096121,0.5377352282607284,0.0,1.5,0.5377352282607284,1.5,0.0009914922149230033,0.015239255585966721,dominant overlay,True,8.170675655806084,4,8.170675655806084,3.879569575077341,True,False,-8.877257979506606,,,,,not_evaluated,False,324.7108617353089,287.8420824593634,mild,False,False,1000.0,True,384.9993732617807,207.1611150528274,250.34318658899778,47.52088985927468,109.9754352371195,84.32670697237612,193.32344214304416,343.11232338473957,379.2375274998402
tsac_beta_sweep_0.14,1000000000.0,band_inversion,True,50.0,0.14,0.03,0.0,,142,39,0,0,1.0,1000.0000000000001,0,0.1111791782695407,0.19258061957710546,7.042253521126761,6.902306248559768,1.5051169585964226,0.007468820043104023,0.10499374779564019,0.10499374779563997,56.33802816901409,98.0127487295487,0.49897606593180416,0.0,1.6,0.49897606593180416,1.6,0.0010722340812181,0.016416752261311927,dominant overlay,True,8.905203495113955,5,8.905203495113955,4.228335329277992,True,False,-9.821929666038603,,,,,not_evaluated,False,323.9149420227175,284.9458551258661,mild,False,False,1000.0,True,384.8503199041107,207.64659376487694,251.5270216902266,47.10525629674135,108.87080834404455,83.46659822016755,193.20798691809935,342.0020857363384,381.32332912539476
tsac_beta_sweep_0.15,1000000000.0,band_inversion,True,50.0,0.15,0.03,0.0,,142,39,0,0,0.9999999999999999,999.9999999999998,0,0.11515638286375249,0.19709202969644357,7.042253521126759,6.828604311943605,1.519529711143467,0.007534744145075162,0.10946425162795137,0.10946425162795159,57.74647887323944,96.96618122959919,0.4725848820869635,0.0,1.7,0.4725848820869635,1.7,0.0011531369629871108,0.01759424893665712,dominant overlay,True,9.657646647575671,6,9.657646647575671,4.585607565288414,True,False,-10.76660135257064,,,,,not_evaluated,False,323.1190223101262,282.04962779236877,mild,False,False,1000.0,True,384.7012665464405,208.1320724769264,252.71085679145534,46.689622734208,107.76618145096958,82.60648946795895,193.09253169315448,340.89184808793715,383.40913075094926
